total_methods,version_code,file_size_kb,num_files,num_receivers,num_intents,num_services,num_permissions,num_activities,has_native_code,num_providers,label
20880.0,1.0,11780.2333984375,217.0,0.0,3.0,0.0,4.0,6.0,0.0,0.0,0
33719.0,309.0,8421.9228515625,970.0,6.0,7.0,8.0,15.0,42.0,0.0,1.0,0
55371.0,25.0,20067.9599609375,2023.0,2.0,5.0,4.0,12.0,17.0,1.0,0.0,0
32169.0,20601.0,2396.2275390625,786.0,4.0,3.0,4.0,5.0,7.0,0.0,1.0,0
31169.0,17.0,2628.623046875,574.0,0.0,5.0,0.0,3.0,12.0,0.0,0.0,0
44269.0,82.0,19145.716796875,1135.0,4.0,8.0,3.0,8.0,16.0,0.0,1.0,0
58678.0,1310000.0,31419.943359375,731.0,0.0,2.0,0.0,7.0,5.0,1.0,0.0,0
54511.0,311.0,47968.9111328125,1743.0,6.0,2.0,1.0,6.0,13.0,1.0,1.0,0
41519.0,2020916164.0,12770.7705078125,3260.0,0.0,8.0,0.0,9.0,54.0,1.0,1.0,0
2544.0,7.0,28987.7001953125,90.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,0
45199.0,11.0,7585.3837890625,1848.0,6.0,2.0,3.0,15.0,10.0,0.0,0.0,0
31519.0,1.0,2392.3974609375,843.0,1.0,4.0,1.0,4.0,5.0,0.0,0.0,0
21876.0,2015021310.0,3625.5830078125,575.0,1.0,17.0,0.0,6.0,16.0,1.0,1.0,0
52938.0,41.0,27386.5859375,153.0,0.0,2.0,0.0,4.0,6.0,1.0,0.0,0
35924.0,69.0,28963.1748046875,924.0,0.0,2.0,0.0,8.0,13.0,0.0,0.0,0
71635.0,352.0,12723.5205078125,1868.0,8.0,8.0,7.0,11.0,45.0,1.0,1.0,0
37132.0,68.0,43845.8134765625,804.0,4.0,5.0,5.0,10.0,11.0,1.0,1.0,0
48659.0,131.0,9287.923828125,2114.0,4.0,4.0,8.0,14.0,51.0,0.0,2.0,0
60541.0,2060701.0,40956.8203125,1326.0,5.0,5.0,6.0,11.0,18.0,1.0,0.0,0
46752.0,34.0,7342.1357421875,337.0,3.0,3.0,1.0,14.0,11.0,1.0,0.0,0
31185.0,42.0,3236.349609375,197.0,2.0,6.0,1.0,4.0,9.0,0.0,1.0,0
3422.0,1.0,444.044921875,59.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,0
11695.0,1.0,2374.966796875,68.0,1.0,2.0,1.0,5.0,3.0,0.0,0.0,0
90218.0,58.0,11337.4951171875,1439.0,4.0,2.0,6.0,18.0,51.0,0.0,0.0,0
47713.0,26.0,16368.5537109375,880.0,1.0,3.0,1.0,5.0,1.0,0.0,0.0,0
59350.0,45.0,38617.236328125,499.0,2.0,2.0,3.0,8.0,11.0,1.0,2.0,0
26531.0,1000.0,22717.4248046875,347.0,2.0,2.0,1.0,7.0,11.0,1.0,0.0,0
43065.0,14.0,12653.125,1600.0,3.0,2.0,3.0,5.0,41.0,1.0,0.0,0
18761.0,6.0,2047.4130859375,206.0,1.0,2.0,0.0,7.0,13.0,0.0,1.0,0
99017.0,278.0,11243.6142578125,2093.0,29.0,7.0,36.0,46.0,112.0,1.0,3.0,0
1453.0,9.0,1037.736328125,35.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0
14514.0,32.0,2867.609375,162.0,2.0,4.0,1.0,4.0,4.0,0.0,0.0,0
3825.0,1000000.0,13712.5009765625,42.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0
20011.0,61.0,3625.6455078125,613.0,2.0,4.0,3.0,4.0,13.0,0.0,1.0,0
80451.0,1620.0,13947.7001953125,2908.0,4.0,5.0,2.0,15.0,6.0,0.0,0.0,0
55498.0,4604.0,14926.94140625,2133.0,5.0,10.0,2.0,19.0,33.0,0.0,0.0,0
35664.0,24.0,15349.013671875,1400.0,6.0,4.0,7.0,16.0,24.0,1.0,2.0,0
62360.0,410.0,15553.89453125,3747.0,3.0,2.0,6.0,18.0,34.0,1.0,1.0,0
28987.0,1.0,2185.373046875,531.0,0.0,2.0,0.0,6.0,3.0,0.0,0.0,0
55592.0,48.0,9244.689453125,718.0,1.0,2.0,2.0,10.0,42.0,0.0,0.0,0
36070.0,1.0,9481.4423828125,905.0,0.0,2.0,0.0,4.0,6.0,0.0,0.0,0
73153.0,1008.0,6767.2890625,866.0,3.0,6.0,1.0,13.0,10.0,0.0,0.0,0
72708.0,71.0,16320.7470703125,2620.0,5.0,15.0,5.0,13.0,60.0,1.0,0.0,0
18041.0,15.0,2529.2080078125,774.0,1.0,2.0,6.0,4.0,8.0,0.0,0.0,0
36213.0,1.0,2893.908203125,562.0,2.0,2.0,5.0,10.0,3.0,0.0,1.0,0
14396.0,20150209.0,3284.2275390625,365.0,8.0,3.0,4.0,18.0,2.0,1.0,1.0,0
29549.0,30100.0,7524.244140625,1047.0,2.0,3.0,5.0,14.0,48.0,0.0,0.0,0
46152.0,44.0,5525.8701171875,744.0,1.0,3.0,1.0,8.0,16.0,0.0,1.0,0
620.0,10001078.0,1779.5107421875,45.0,2.0,4.0,1.0,6.0,2.0,1.0,1.0,0
12439.0,14.0,2504.7373046875,490.0,0.0,2.0,0.0,9.0,9.0,0.0,0.0,0
86384.0,53.0,51173.3037109375,3143.0,9.0,15.0,6.0,10.0,56.0,1.0,1.0,0
33211.0,18.0,15277.7626953125,730.0,1.0,3.0,1.0,14.0,26.0,0.0,0.0,0
48324.0,203.0,16511.0224609375,1778.0,2.0,0.0,2.0,14.0,43.0,1.0,0.0,0
13158.0,123.0,4295.06640625,481.0,2.0,2.0,2.0,17.0,2.0,0.0,0.0,0
20406.0,1000000.0,15337.5498046875,40.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0
24596.0,4.0,6121.91015625,404.0,0.0,2.0,0.0,7.0,9.0,0.0,0.0,0
52644.0,259.0,10903.1162109375,1375.0,4.0,2.0,6.0,6.0,15.0,0.0,2.0,0
64536.0,134.0,26009.5283203125,2216.0,6.0,3.0,6.0,12.0,23.0,0.0,2.0,0
38099.0,4.0,6541.609375,877.0,3.0,4.0,4.0,13.0,22.0,1.0,1.0,0
48813.0,55.0,7355.4990234375,845.0,13.0,8.0,17.0,24.0,31.0,1.0,1.0,0
4060.0,1008000.0,21704.400390625,139.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,0
39892.0,312.0,10183.404296875,1224.0,4.0,4.0,11.0,13.0,28.0,1.0,1.0,0
17096.0,3.0,1183.427734375,114.0,1.0,2.0,1.0,4.0,2.0,0.0,0.0,0
19738.0,2.0,25379.6826171875,512.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,0
86059.0,376.0,18526.7548828125,2491.0,22.0,69.0,46.0,37.0,73.0,1.0,9.0,0
44929.0,129.0,6649.3740234375,939.0,5.0,2.0,7.0,5.0,14.0,0.0,1.0,0
50057.0,36.0,4995.2529296875,602.0,1.0,2.0,7.0,5.0,16.0,0.0,2.0,0
55750.0,16.0,17577.763671875,1653.0,9.0,8.0,5.0,27.0,63.0,1.0,2.0,0
72088.0,145.0,24357.6123046875,2090.0,8.0,9.0,50.0,25.0,55.0,1.0,1.0,0
40344.0,21.0,3622.150390625,736.0,1.0,2.0,1.0,11.0,3.0,0.0,0.0,0
53057.0,21.0,13386.1240234375,570.0,2.0,2.0,4.0,6.0,15.0,0.0,0.0,0
60115.0,260.0,21745.873046875,2343.0,6.0,8.0,7.0,17.0,40.0,1.0,2.0,0
75337.0,103.0,13182.1220703125,920.0,2.0,8.0,3.0,17.0,8.0,0.0,0.0,0
45164.0,10.0,7351.6982421875,1028.0,2.0,19.0,3.0,15.0,59.0,0.0,0.0,0
27584.0,1212.0,3706.19140625,868.0,11.0,5.0,9.0,16.0,31.0,0.0,3.0,0
57226.0,39.0,4593.6591796875,612.0,1.0,6.0,1.0,8.0,30.0,0.0,1.0,0
35922.0,952.0,8468.591796875,798.0,13.0,8.0,7.0,14.0,9.0,0.0,0.0,0
53389.0,12.0,4878.2587890625,564.0,0.0,2.0,0.0,6.0,9.0,0.0,1.0,0
24703.0,2.0,2451.9921875,471.0,0.0,10.0,0.0,4.0,7.0,0.0,0.0,0
86620.0,1051.0,20292.2646484375,3254.0,34.0,21.0,15.0,18.0,112.0,1.0,1.0,0
38854.0,119.0,34699.6005859375,1524.0,4.0,13.0,10.0,10.0,24.0,1.0,2.0,0
28133.0,90003929.0,4652.8759765625,1242.0,7.0,7.0,9.0,13.0,23.0,0.0,3.0,0
31416.0,150208.0,7666.4150390625,640.0,0.0,2.0,0.0,6.0,9.0,1.0,0.0,0
51191.0,90.0,26434.333984375,79.0,1.0,2.0,0.0,7.0,6.0,1.0,0.0,0
50875.0,2.0,10010.23046875,2355.0,1.0,2.0,1.0,5.0,53.0,0.0,0.0,0
41746.0,399.0,7042.6376953125,838.0,15.0,41.0,17.0,39.0,72.0,0.0,13.0,0
41571.0,47.0,35907.5908203125,582.0,5.0,5.0,1.0,14.0,16.0,1.0,0.0,0
61312.0,4010014.0,31128.3125,3011.0,5.0,3.0,10.0,15.0,60.0,1.0,1.0,0
33709.0,10.0,43814.1162109375,1486.0,5.0,7.0,4.0,27.0,16.0,1.0,0.0,0
36362.0,1102.0,11053.6328125,572.0,0.0,2.0,0.0,4.0,7.0,1.0,0.0,0
62272.0,1004008.0,20445.01953125,822.0,0.0,2.0,0.0,7.0,2.0,1.0,0.0,0
74240.0,62.0,13096.61328125,1135.0,2.0,3.0,1.0,16.0,25.0,1.0,0.0,0
22977.0,52.0,3158.2900390625,956.0,3.0,5.0,2.0,6.0,21.0,0.0,1.0,0
20771.0,27.0,3637.64453125,221.0,0.0,7.0,0.0,4.0,4.0,1.0,0.0,0
41431.0,2014112403.0,5847.05859375,783.0,1.0,6.0,2.0,9.0,30.0,0.0,0.0,0
55382.0,11.0,3830.9521484375,749.0,2.0,4.0,3.0,7.0,8.0,0.0,1.0,0
48632.0,16.0,4723.7392578125,939.0,3.0,2.0,1.0,13.0,15.0,0.0,0.0,0
57901.0,2021.0,27911.013671875,628.0,10.0,2.0,2.0,17.0,6.0,1.0,0.0,0
11194.0,11389.0,6824.9658203125,912.0,2.0,2.0,6.0,29.0,18.0,0.0,0.0,0
53886.0,95.0,7064.568359375,1846.0,6.0,6.0,4.0,16.0,54.0,0.0,0.0,0
25678.0,148.0,6458.533203125,237.0,2.0,3.0,4.0,7.0,4.0,0.0,1.0,0
10990.0,1532311039.0,25771.7783203125,1927.0,6.0,8.0,6.0,15.0,34.0,1.0,2.0,0
25969.0,144.0,3706.8115234375,830.0,5.0,8.0,12.0,28.0,56.0,0.0,0.0,0
18820.0,10.0,8664.689453125,467.0,0.0,2.0,0.0,4.0,10.0,0.0,0.0,0
52481.0,32.0,9556.1689453125,1734.0,4.0,5.0,8.0,11.0,36.0,0.0,1.0,0
40195.0,10.0,24408.291015625,678.0,0.0,3.0,0.0,4.0,3.0,1.0,1.0,0
53558.0,3.0,10673.294921875,1480.0,1.0,2.0,1.0,16.0,44.0,0.0,0.0,0
62053.0,2.0,4961.693359375,827.0,1.0,4.0,2.0,6.0,11.0,0.0,2.0,0
1479.0,222.0,4377.1064453125,168.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,0
25655.0,1.0,5987.720703125,178.0,0.0,13.0,0.0,11.0,9.0,1.0,0.0,0
48733.0,4.0,14858.1044921875,367.0,0.0,2.0,0.0,6.0,10.0,0.0,0.0,0
29577.0,49.0,3042.2978515625,813.0,10.0,3.0,5.0,32.0,45.0,1.0,3.0,0
69726.0,114.0,15380.43359375,1256.0,21.0,4.0,6.0,12.0,38.0,0.0,2.0,0
589.0,1.0,2132.087890625,229.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0
19968.0,3.0,3552.677734375,177.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,0
62510.0,10650.0,15766.5537109375,2686.0,5.0,9.0,3.0,11.0,103.0,1.0,0.0,0
56845.0,132.0,5662.9130859375,744.0,0.0,3.0,0.0,18.0,22.0,0.0,0.0,0
34114.0,3.0,9985.9033203125,1369.0,2.0,2.0,2.0,3.0,4.0,0.0,0.0,0
8.0,83.0,5897.71875,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
22378.0,15.0,43062.1494140625,1237.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,0
857.0,113.0,19644.6435546875,36.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0
30273.0,2069039.0,7274.5732421875,1310.0,30.0,4.0,21.0,37.0,30.0,1.0,1.0,0
28326.0,2.0,2567.873046875,354.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,0
24390.0,18.0,15356.513671875,602.0,2.0,6.0,2.0,5.0,22.0,1.0,1.0,0
29850.0,5.0,7761.0029296875,498.0,0.0,3.0,1.0,6.0,5.0,0.0,0.0,0
12.0,2.0,12.4453125,7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
49559.0,80.0,12800.9521484375,937.0,4.0,2.0,6.0,10.0,24.0,0.0,1.0,0
87476.0,163.0,17614.646484375,5021.0,8.0,13.0,12.0,17.0,117.0,1.0,2.0,0
38507.0,25.0,15723.42578125,766.0,0.0,3.0,0.0,8.0,49.0,0.0,0.0,0
19215.0,7.0,1433.19921875,358.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0
50275.0,55.0,26007.7548828125,138.0,0.0,2.0,0.0,6.0,8.0,1.0,0.0,0
34153.0,7.0,27257.3525390625,1206.0,2.0,2.0,2.0,3.0,4.0,0.0,0.0,0
52194.0,335.0,8406.3427734375,1536.0,6.0,16.0,3.0,12.0,105.0,0.0,0.0,0
45798.0,105.0,4960.826171875,1338.0,6.0,2.0,8.0,11.0,11.0,0.0,1.0,0
21499.0,80.0,4861.994140625,854.0,0.0,3.0,1.0,2.0,5.0,0.0,1.0,0
26290.0,257.0,2854.578125,189.0,0.0,2.0,1.0,5.0,14.0,0.0,0.0,0
48030.0,50.0,8345.3955078125,1624.0,6.0,5.0,6.0,9.0,9.0,0.0,3.0,0
47169.0,2407.0,43633.3515625,854.0,6.0,2.0,3.0,11.0,12.0,1.0,1.0,0
27296.0,7.0,3417.060546875,313.0,0.0,2.0,0.0,2.0,10.0,0.0,0.0,0
17350.0,1.0,2934.8583984375,211.0,1.0,4.0,0.0,3.0,5.0,0.0,0.0,0
50858.0,1414320.0,6953.5263671875,1558.0,9.0,3.0,14.0,15.0,17.0,0.0,1.0,0
58133.0,1240912.0,39919.0595703125,1507.0,6.0,7.0,7.0,12.0,10.0,1.0,2.0,0
115518.0,60000015.0,29129.87890625,2258.0,3.0,8.0,14.0,20.0,101.0,0.0,2.0,0
24402.0,3.0,3775.93359375,356.0,0.0,2.0,0.0,5.0,8.0,0.0,0.0,0
24776.0,13.0,1664.6015625,146.0,0.0,4.0,0.0,5.0,3.0,0.0,0.0,0
67688.0,372.0,7565.7705078125,1076.0,12.0,8.0,6.0,7.0,17.0,0.0,4.0,0
52736.0,10.0,27221.5966796875,614.0,1.0,2.0,0.0,4.0,20.0,1.0,0.0,0
13164.0,24.0,34628.0830078125,520.0,0.0,4.0,0.0,7.0,13.0,0.0,0.0,0
54983.0,179.0,8172.681640625,757.0,3.0,2.0,1.0,17.0,108.0,0.0,0.0,0
40050.0,2.0,4914.3115234375,392.0,1.0,2.0,3.0,33.0,15.0,1.0,0.0,0
102197.0,37.0,27512.5546875,2052.0,10.0,10.0,7.0,23.0,64.0,1.0,0.0,0
80304.0,1658.0,17975.947265625,2115.0,6.0,12.0,6.0,8.0,59.0,1.0,2.0,0
40351.0,2.0,4476.3056640625,561.0,4.0,2.0,3.0,6.0,15.0,0.0,0.0,0
41579.0,70.0,5135.267578125,504.0,2.0,2.0,3.0,13.0,13.0,1.0,0.0,0
20495.0,2014071714.0,1376.4072265625,115.0,1.0,2.0,0.0,8.0,4.0,0.0,0.0,0
48258.0,78.0,5792.232421875,1053.0,9.0,2.0,10.0,8.0,2.0,1.0,2.0,0
2187.0,1.0,2168.2265625,938.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0
31229.0,3.0,2646.4228515625,601.0,0.0,2.0,0.0,11.0,9.0,0.0,0.0,0
30757.0,23.0,6652.2890625,558.0,1.0,2.0,1.0,6.0,10.0,0.0,0.0,0
91930.0,525.0,36559.9609375,5075.0,16.0,15.0,26.0,27.0,212.0,1.0,3.0,0
22192.0,10124.0,11702.1279296875,809.0,5.0,3.0,3.0,19.0,34.0,1.0,0.0,0
61214.0,4284.0,12521.3984375,1232.0,5.0,5.0,3.0,12.0,28.0,1.0,0.0,0
57901.0,2021.0,27923.2158203125,628.0,10.0,2.0,2.0,17.0,6.0,1.0,0.0,0
23628.0,10232013.0,6172.6220703125,882.0,4.0,6.0,6.0,8.0,6.0,0.0,0.0,0
70357.0,1464798101.0,14622.267578125,1967.0,6.0,15.0,7.0,16.0,46.0,1.0,2.0,0
57901.0,2021.0,27921.1708984375,628.0,10.0,2.0,2.0,17.0,6.0,1.0,0.0,0
14619.0,5.0,5132.140625,293.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,0
3653.0,1000002.0,13302.6708984375,34.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0
35181.0,1.0,2920.3583984375,276.0,0.0,2.0,0.0,10.0,23.0,0.0,0.0,0
40451.0,39.0,3018.66015625,320.0,2.0,2.0,1.0,7.0,6.0,0.0,0.0,0
44519.0,9.0,6712.3994140625,929.0,0.0,2.0,1.0,5.0,13.0,0.0,0.0,0
39223.0,30020.0,4619.2841796875,643.0,1.0,2.0,1.0,10.0,7.0,0.0,0.0,0
33249.0,1.0,16092.37109375,231.0,0.0,2.0,0.0,8.0,6.0,0.0,0.0,0
69570.0,721.0,10475.1806640625,1048.0,4.0,29.0,7.0,25.0,27.0,0.0,2.0,0
11015.0,45.0,3068.814453125,593.0,1.0,2.0,1.0,17.0,14.0,1.0,0.0,0
26713.0,10.0,6300.3251953125,47.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0
36506.0,4.0,2770.228515625,529.0,0.0,2.0,0.0,6.0,2.0,0.0,0.0,0
89701.0,243.0,11105.0751953125,2191.0,4.0,14.0,7.0,10.0,29.0,0.0,2.0,0
41389.0,10.0,5145.1796875,968.0,5.0,15.0,7.0,23.0,30.0,0.0,4.0,0
43973.0,34.0,7441.3701171875,964.0,4.0,9.0,3.0,11.0,4.0,1.0,1.0,0
21444.0,31001662.0,18200.482421875,1045.0,3.0,4.0,4.0,9.0,11.0,1.0,0.0,0
89945.0,7820.0,12814.939453125,1910.0,7.0,32.0,6.0,16.0,65.0,1.0,0.0,0
78747.0,25.0,23554.453125,1356.0,16.0,3.0,18.0,11.0,32.0,0.0,1.0,0
7850.0,200.0,1975.89453125,186.0,2.0,5.0,3.0,21.0,12.0,0.0,4.0,0
53578.0,142999.0,22840.3046875,1938.0,2.0,5.0,0.0,6.0,13.0,1.0,1.0,0
23408.0,218.0,5804.4560546875,784.0,3.0,14.0,3.0,13.0,28.0,0.0,0.0,0
41414.0,170.0,10004.7626953125,2077.0,4.0,24.0,5.0,17.0,42.0,1.0,4.0,0
33512.0,20020254.0,3737.42578125,468.0,7.0,6.0,4.0,34.0,23.0,1.0,3.0,0
75909.0,1701161.0,5362.84765625,848.0,7.0,6.0,10.0,12.0,29.0,0.0,2.0,0
52980.0,40.0,8152.916015625,1227.0,3.0,6.0,2.0,8.0,44.0,1.0,1.0,0
31948.0,700119.0,11948.4345703125,1950.0,7.0,11.0,8.0,28.0,22.0,1.0,0.0,0
133581.0,17.0,28195.9853515625,1812.0,3.0,5.0,4.0,23.0,58.0,1.0,2.0,0
14817.0,8002003.0,21173.79296875,288.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,0
42524.0,37.0,5569.71484375,428.0,5.0,9.0,12.0,22.0,23.0,1.0,1.0,0
28326.0,2.0,2642.302734375,354.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,0
18761.0,1.0,1824.787109375,210.0,1.0,2.0,0.0,7.0,13.0,0.0,1.0,0
12372.0,10100020.0,7582.8642578125,784.0,0.0,5.0,0.0,11.0,15.0,0.0,0.0,0
42965.0,3.0,31638.466796875,550.0,3.0,2.0,0.0,5.0,10.0,0.0,0.0,0
34610.0,79.0,6752.2568359375,911.0,4.0,2.0,0.0,9.0,8.0,0.0,1.0,0
44136.0,2.0,17234.4033203125,862.0,0.0,4.0,1.0,5.0,14.0,0.0,0.0,0
42909.0,10.0,6513.6904296875,856.0,2.0,2.0,4.0,10.0,18.0,1.0,1.0,0
57019.0,3100.0,5951.197265625,857.0,1.0,5.0,0.0,5.0,27.0,0.0,1.0,0
61123.0,38.0,16957.638671875,1276.0,6.0,4.0,5.0,9.0,18.0,1.0,2.0,0
34609.0,1.0,3957.494140625,542.0,0.0,2.0,0.0,3.0,26.0,0.0,0.0,0
65995.0,20.0,13596.55859375,822.0,3.0,7.0,8.0,8.0,16.0,0.0,1.0,0
44273.0,5.0,4418.9140625,505.0,3.0,2.0,2.0,12.0,11.0,0.0,1.0,0
56176.0,16.0,9563.26953125,1842.0,6.0,10.0,7.0,13.0,39.0,0.0,1.0,0
57618.0,4.0,4869.7783203125,763.0,2.0,5.0,1.0,9.0,11.0,0.0,1.0,0
44273.0,2.0,4467.5068359375,505.0,3.0,2.0,2.0,12.0,11.0,0.0,1.0,0
9431.0,10.0,27381.2119140625,132.0,0.0,2.0,0.0,3.0,4.0,1.0,0.0,0
15678.0,12000046.0,3620.076171875,541.0,0.0,2.0,0.0,5.0,4.0,1.0,0.0,0
63024.0,20160601.0,13637.947265625,1641.0,6.0,7.0,8.0,16.0,38.0,0.0,2.0,0
60356.0,10051900.0,5064.7177734375,1046.0,1.0,4.0,2.0,15.0,8.0,1.0,1.0,0
39853.0,4.0,5434.0146484375,202.0,0.0,2.0,0.0,8.0,6.0,0.0,0.0,0
64850.0,185.0,17834.5556640625,1800.0,4.0,3.0,2.0,20.0,40.0,1.0,0.0,0
54154.0,430.0,12232.4921875,3894.0,3.0,5.0,1.0,16.0,144.0,0.0,2.0,0
39226.0,2000346.0,12684.7646484375,1902.0,2.0,2.0,2.0,10.0,26.0,0.0,0.0,0
36688.0,1.0,4085.599609375,478.0,0.0,2.0,0.0,15.0,13.0,0.0,0.0,0
20475.0,23.0,2184.76171875,708.0,7.0,3.0,4.0,8.0,9.0,0.0,2.0,0
19636.0,15.0,25359.2626953125,1351.0,3.0,2.0,3.0,7.0,8.0,0.0,1.0,0
63024.0,20160601.0,9707.9970703125,1638.0,6.0,7.0,8.0,16.0,38.0,0.0,2.0,0
91484.0,2977.0,11165.8203125,2190.0,41.0,19.0,32.0,35.0,45.0,0.0,1.0,0
34729.0,231000003.0,25909.833984375,262.0,3.0,3.0,2.0,12.0,5.0,1.0,1.0,0
38339.0,5.0,45494.31640625,369.0,1.0,2.0,0.0,6.0,13.0,1.0,0.0,0
16854.0,3101.0,4809.1474609375,1101.0,6.0,21.0,4.0,24.0,23.0,0.0,1.0,0
26583.0,7.0,4990.0810546875,459.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0
55846.0,10454.0,33734.27734375,2107.0,4.0,3.0,3.0,11.0,17.0,1.0,0.0,0
37569.0,31732.0,27939.0771484375,907.0,4.0,3.0,2.0,4.0,3.0,1.0,0.0,0
79479.0,264.0,26162.3212890625,5180.0,4.0,31.0,6.0,13.0,78.0,1.0,3.0,0
56737.0,197.0,28549.048828125,1396.0,7.0,7.0,3.0,11.0,55.0,1.0,2.0,0
28369.0,65.0,4878.658203125,1316.0,4.0,2.0,3.0,8.0,13.0,0.0,2.0,0
20699.0,4.0,34428.7373046875,141.0,2.0,2.0,6.0,13.0,8.0,0.0,0.0,0
28.0,32.0,1173.072265625,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60069.0,81.0,23738.1826171875,346.0,5.0,2.0,5.0,14.0,30.0,1.0,1.0,0
76563.0,827.0,12564.9990234375,1193.0,13.0,9.0,10.0,21.0,45.0,0.0,2.0,0
11195.0,1300.0,35722.5498046875,188.0,0.0,5.0,1.0,9.0,7.0,1.0,0.0,0
13431.0,1.0,18744.91015625,276.0,5.0,2.0,1.0,2.0,6.0,1.0,1.0,0
62977.0,300053.0,15543.400390625,1437.0,4.0,11.0,5.0,7.0,51.0,1.0,3.0,0
68388.0,112.0,6903.47265625,1315.0,9.0,11.0,5.0,13.0,20.0,0.0,1.0,0
46503.0,74.0,9648.984375,1191.0,0.0,71.0,0.0,13.0,37.0,0.0,1.0,0
85887.0,421202.0,13900.3828125,1825.0,15.0,3.0,8.0,15.0,20.0,1.0,1.0,0
31105.0,26.0,11901.572265625,645.0,1.0,2.0,1.0,14.0,71.0,1.0,0.0,0
19564.0,28.0,2393.287109375,588.0,2.0,2.0,4.0,14.0,5.0,0.0,1.0,0
1112.0,524.0,500.822265625,61.0,2.0,14.0,3.0,8.0,8.0,1.0,0.0,0
50211.0,70.0,4427.65625,419.0,3.0,2.0,0.0,5.0,32.0,0.0,3.0,0
26409.0,100002639.0,3140.0966796875,810.0,6.0,6.0,4.0,12.0,14.0,0.0,2.0,0
27994.0,24.0,2141.47265625,192.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0
53827.0,382.0,8058.1435546875,1922.0,8.0,11.0,10.0,14.0,20.0,1.0,2.0,0
117533.0,20572.0,13336.455078125,3125.0,23.0,51.0,40.0,30.0,78.0,0.0,8.0,0
36948.0,7.0,3665.615234375,526.0,0.0,2.0,0.0,4.0,15.0,0.0,0.0,0
31961.0,1.0,2211.037109375,191.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0
90019.0,225327.0,18529.2822265625,3683.0,46.0,11.0,26.0,61.0,45.0,1.0,2.0,0
589.0,1.0,2170.4794921875,231.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0
2937.0,35.0,326.6337890625,108.0,2.0,8.0,2.0,6.0,8.0,0.0,2.0,0
45101.0,2.0,3008.7431640625,522.0,0.0,2.0,0.0,2.0,16.0,0.0,0.0,0
29763.0,1.0,16597.9658203125,754.0,0.0,2.0,0.0,3.0,4.0,1.0,0.0,0
43165.0,57.0,7141.326171875,736.0,5.0,2.0,0.0,4.0,10.0,0.0,1.0,0
21647.0,2.0,23699.728515625,193.0,1.0,2.0,0.0,5.0,6.0,1.0,0.0,0
49112.0,255.0,10257.7880859375,1966.0,5.0,2.0,8.0,19.0,70.0,1.0,1.0,0
64532.0,39.0,4307.9453125,762.0,8.0,7.0,8.0,20.0,11.0,0.0,1.0,0
59680.0,2000024.0,29875.255859375,698.0,2.0,2.0,4.0,11.0,12.0,1.0,0.0,0
31334.0,11.0,4003.861328125,882.0,2.0,3.0,3.0,12.0,20.0,0.0,0.0,0
61762.0,3002750.0,9302.3212890625,1231.0,4.0,3.0,2.0,13.0,3.0,0.0,1.0,0
11492.0,101.0,1681.935546875,260.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0
18254.0,3.0,2089.1357421875,493.0,0.0,2.0,0.0,2.0,11.0,0.0,0.0,0
38765.0,47.0,7430.4921875,1545.0,1.0,3.0,0.0,15.0,56.0,1.0,0.0,0
85291.0,15.0,8021.328125,1273.0,19.0,26.0,22.0,24.0,43.0,0.0,2.0,0
35757.0,5.0,22317.4326171875,275.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,0
52681.0,43.0,3840.3876953125,322.0,0.0,2.0,0.0,8.0,14.0,0.0,0.0,0
20409.0,78.0,2544.1826171875,715.0,1.0,2.0,2.0,9.0,7.0,0.0,0.0,0
78899.0,101702111.0,39288.609375,921.0,4.0,23.0,10.0,14.0,15.0,1.0,1.0,0
448.0,6.0,952.650390625,227.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0
